#query	seed_ortholog	evalue	score	eggNOG_OGs	max_annot_lvl	COG_category	Description	Preferred_name	GOs	EC	KEGG_ko	KEGG_Pathway	KEGG_Module	KEGG_Reaction	KEGG_rclass	BRITE	KEGG_TC	CAZy	BiGG_Reaction	PFAMs
MGYG000000005_00341	216816.GS08_02020	8.23e-169	473.0	COG0127@1|root,COG0127@2|Bacteria,2GM2B@201174|Actinobacteria,4CZ3F@85004|Bifidobacteriales	201174|Actinobacteria	F	Pyrophosphatase that catalyzes the hydrolysis of nucleoside triphosphates to their monophosphate derivatives, with a high preference for the non-canonical purine nucleotides XTP (xanthosine triphosphate), dITP (deoxyinosine triphosphate) and ITP. Seems to function as a house-cleaning enzyme that removes non-canonical purine nucleotides from the nucleotide pool, thus preventing their incorporation into DNA RNA and avoiding chromosomal lesions	rdgB	GO:0003674,GO:0003824,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0006139,GO:0006725,GO:0006753,GO:0006793,GO:0006796,GO:0006807,GO:0008150,GO:0008152,GO:0009056,GO:0009058,GO:0009141,GO:0009143,GO:0009987,GO:0016462,GO:0016787,GO:0016817,GO:0016818,GO:0018130,GO:0019438,GO:0019439,GO:0019637,GO:0034404,GO:0034641,GO:0034654,GO:0034655,GO:0044237,GO:0044238,GO:0044248,GO:0044249,GO:0044270,GO:0044271,GO:0044281,GO:0044283,GO:0044424,GO:0044444,GO:0044464,GO:0046434,GO:0046483,GO:0046700,GO:0047429,GO:0055086,GO:0071704,GO:1901292,GO:1901360,GO:1901361,GO:1901362,GO:1901575,GO:1901576	3.6.1.66	ko:K02428	ko00230,map00230	-	R00426,R00720,R01855,R02100,R02720,R03531	RC00002	ko00000,ko00001,ko01000	-	-	-	Ham1p_like
MGYG000000005_00376	1437610.BREU_0836	5.56e-289	800.0	COG2148@1|root,COG2148@2|Bacteria,2GK0M@201174|Actinobacteria,4CZ4J@85004|Bifidobacteriales	201174|Actinobacteria	M	Exopolysaccharide biosynthesis polyprenyl glycosylphosphotransferase	-	-	-	-	-	-	-	-	-	-	-	-	Bac_transf,CoA_binding_3
MGYG000000005_00408	216816.GS08_02355	0.0	889.0	COG1902@1|root,COG1902@2|Bacteria,2GK8E@201174|Actinobacteria,4CZ9Z@85004|Bifidobacteriales	201174|Actinobacteria	C	NADH:flavin oxidoreductase / NADH oxidase family	namA	-	-	-	-	-	-	-	-	-	-	-	Dus,Oxidored_FMN
MGYG000000005_00440	216816.GS08_02660	9.23e-201	559.0	COG0834@1|root,COG0834@2|Bacteria,2GJQW@201174|Actinobacteria,4CZ6H@85004|Bifidobacteriales	201174|Actinobacteria	ET	ABC transporter, substrate-binding protein, family 3	glnH	-	-	ko:K02030	-	M00236	-	-	ko00000,ko00002,ko02000	3.A.1.3	-	-	SBP_bac_3
MGYG000000005_00472	216816.GS08_02820	2.91e-316	860.0	COG0232@1|root,COG0232@2|Bacteria,2GJ8F@201174|Actinobacteria,4CYYP@85004|Bifidobacteriales	201174|Actinobacteria	F	Phosphohydrolase-associated domain	dgt	GO:0003674,GO:0003824,GO:0005575,GO:0005623,GO:0005886,GO:0006139,GO:0006163,GO:0006195,GO:0006203,GO:0006725,GO:0006753,GO:0006793,GO:0006796,GO:0006807,GO:0008150,GO:0008152,GO:0008832,GO:0009056,GO:0009058,GO:0009117,GO:0009141,GO:0009143,GO:0009144,GO:0009146,GO:0009151,GO:0009155,GO:0009166,GO:0009200,GO:0009204,GO:0009215,GO:0009217,GO:0009262,GO:0009264,GO:0009394,GO:0009987,GO:0016020,GO:0016787,GO:0016788,GO:0016793,GO:0018130,GO:0019438,GO:0019439,GO:0019637,GO:0019692,GO:0034404,GO:0034641,GO:0034654,GO:0034655,GO:0042578,GO:0044237,GO:0044238,GO:0044248,GO:0044249,GO:0044270,GO:0044271,GO:0044281,GO:0044283,GO:0044464,GO:0046070,GO:0046386,GO:0046434,GO:0046483,GO:0046700,GO:0055086,GO:0071704,GO:0071944,GO:0072521,GO:0072523,GO:1901135,GO:1901136,GO:1901292,GO:1901360,GO:1901361,GO:1901362,GO:1901564,GO:1901565,GO:1901575,GO:1901576	3.1.5.1	ko:K01129	ko00230,map00230	-	R01856	RC00017	ko00000,ko00001,ko01000	-	-	-	HD,HD_assoc
MGYG000000005_00505	326426.Bbr_0569	3.67e-93	272.0	COG0735@1|root,COG0735@2|Bacteria,2IKS3@201174|Actinobacteria,4D0XG@85004|Bifidobacteriales	201174|Actinobacteria	P	Belongs to the Fur family	fur	-	-	ko:K03711	-	-	-	-	ko00000,ko03000	-	-	-	FUR
MGYG000000005_00538	216816.GS08_03105	5.83e-293	799.0	COG0050@1|root,COG0050@2|Bacteria,2GK4T@201174|Actinobacteria,4CYY7@85004|Bifidobacteriales	201174|Actinobacteria	J	This protein promotes the GTP-dependent binding of aminoacyl-tRNA to the A-site of ribosomes during protein biosynthesis	tuf	GO:0001666,GO:0003674,GO:0005488,GO:0005515,GO:0005575,GO:0005576,GO:0005618,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0005886,GO:0006950,GO:0008150,GO:0009628,GO:0010035,GO:0010038,GO:0010039,GO:0016020,GO:0019899,GO:0030312,GO:0035375,GO:0036293,GO:0040007,GO:0042221,GO:0044424,GO:0044444,GO:0044464,GO:0050896,GO:0070482,GO:0071944	-	ko:K02358	-	-	-	-	ko00000,ko03012,ko03029,ko04147	-	-	-	GTP_EFTU,GTP_EFTU_D2,GTP_EFTU_D3
MGYG000000005_00570	216816.GS08_03320	1.34e-214	593.0	COG0548@1|root,COG0548@2|Bacteria,2GKDS@201174|Actinobacteria,4CYYX@85004|Bifidobacteriales	201174|Actinobacteria	E	Belongs to the acetylglutamate kinase family. ArgB subfamily	argB	GO:0003674,GO:0003824,GO:0003991,GO:0005488,GO:0005575,GO:0005618,GO:0005623,GO:0005886,GO:0006082,GO:0006520,GO:0006525,GO:0006526,GO:0006793,GO:0006796,GO:0006807,GO:0008150,GO:0008152,GO:0008652,GO:0009058,GO:0009064,GO:0009084,GO:0009987,GO:0016020,GO:0016053,GO:0016301,GO:0016310,GO:0016597,GO:0016740,GO:0016772,GO:0016774,GO:0019752,GO:0030312,GO:0031406,GO:0034618,GO:0036094,GO:0040007,GO:0043167,GO:0043168,GO:0043169,GO:0043177,GO:0043436,GO:0044237,GO:0044238,GO:0044249,GO:0044281,GO:0044283,GO:0044464,GO:0046394,GO:0071704,GO:0071944,GO:1901564,GO:1901566,GO:1901576,GO:1901605,GO:1901607	2.7.2.8	ko:K00930	ko00220,ko01100,ko01110,ko01130,ko01210,ko01230,map00220,map01100,map01110,map01130,map01210,map01230	M00028	R02649	RC00002,RC00043	ko00000,ko00001,ko00002,ko01000	-	-	-	AA_kinase,Aminotran_3
MGYG000000005_00602	216816.GS08_03505	2.29e-175	489.0	COG1057@1|root,COG1057@2|Bacteria,2GMFZ@201174|Actinobacteria,4CZ82@85004|Bifidobacteriales	201174|Actinobacteria	H	Catalyzes the reversible adenylation of nicotinate mononucleotide (NaMN) to nicotinic acid adenine dinucleotide (NaAD)	nadD	GO:0000309,GO:0003674,GO:0003824,GO:0004515,GO:0006082,GO:0006139,GO:0006520,GO:0006531,GO:0006725,GO:0006732,GO:0006733,GO:0006753,GO:0006793,GO:0006796,GO:0006807,GO:0008150,GO:0008152,GO:0009058,GO:0009066,GO:0009108,GO:0009117,GO:0009165,GO:0009435,GO:0009987,GO:0016740,GO:0016772,GO:0016779,GO:0018130,GO:0019355,GO:0019359,GO:0019362,GO:0019363,GO:0019438,GO:0019637,GO:0019674,GO:0019752,GO:0034627,GO:0034628,GO:0034641,GO:0034654,GO:0040007,GO:0043436,GO:0043648,GO:0044237,GO:0044238,GO:0044249,GO:0044271,GO:0044281,GO:0046483,GO:0046496,GO:0051186,GO:0051188,GO:0055086,GO:0070566,GO:0071704,GO:0072524,GO:0072525,GO:0090407,GO:1901293,GO:1901360,GO:1901362,GO:1901564,GO:1901566,GO:1901576,GO:1901605	2.7.7.18	ko:K00969	ko00760,ko01100,map00760,map01100	M00115	R00137,R03005	RC00002	ko00000,ko00001,ko00002,ko01000	-	-	-	CTP_transf_like,HD,RsfS
MGYG000000005_00634	1437609.BCAL_1170	1.14e-282	777.0	COG2807@1|root,COG2807@2|Bacteria,2GJRD@201174|Actinobacteria,4CYTK@85004|Bifidobacteriales	201174|Actinobacteria	P	LacY proton/sugar symporter	lacY	-	-	ko:K02532	-	-	-	-	ko00000,ko02000	2.A.1.5	-	-	LacY_symp
MGYG000000005_00699	216816.GS08_07415	1.31e-134	383.0	COG3601@1|root,COG3601@2|Bacteria,2IAX0@201174|Actinobacteria,4CZQD@85004|Bifidobacteriales	201174|Actinobacteria	U	Mediates riboflavin uptake, may also transport FMN and roseoflavin. Probably a riboflavin-binding protein that interacts with the energy-coupling factor (ECF) ABC-transporter complex. Unlike classic ABC transporters this ECF transporter provides the energy necessary to transport a number of different substrates. The substrates themselves are bound by transmembrane, not extracytoplasmic soluble proteins	-	-	-	-	-	-	-	-	-	-	-	-	ECF_trnsprt
MGYG000000005_00731	216816.GS08_07580	0.0	955.0	COG2508@1|root,COG2508@2|Bacteria,2HPPC@201174|Actinobacteria,4D0FM@85004|Bifidobacteriales	201174|Actinobacteria	QT	Purine catabolism regulatory protein-like family	-	-	-	-	-	-	-	-	-	-	-	-	HTH_30,PucR
MGYG000000005_00763	216816.GS08_07770	1.1e-163	458.0	COG0586@1|root,COG0586@2|Bacteria,2GN43@201174|Actinobacteria,4CZZA@85004|Bifidobacteriales	201174|Actinobacteria	S	SNARE associated Golgi protein	-	-	-	-	-	-	-	-	-	-	-	-	SNARE_assoc
MGYG000000005_00795	216816.GS08_06365	1.85e-208	577.0	COG0157@1|root,COG0157@2|Bacteria,2GV9P@201174|Actinobacteria,4CZWA@85004|Bifidobacteriales	201174|Actinobacteria	H	Quinolinate phosphoribosyl transferase, N-terminal domain	nadC	-	2.4.2.19	ko:K00767	ko00760,ko01100,map00760,map01100	M00115	R03348	RC02877	ko00000,ko00001,ko00002,ko01000	-	-	-	NadA,QRPTase_C,QRPTase_N
MGYG000000005_00827	216816.GS08_06200	1.94e-175	489.0	COG2184@1|root,COG2184@2|Bacteria,2IN0D@201174|Actinobacteria,4D03T@85004|Bifidobacteriales	201174|Actinobacteria	D	Fic/DOC family	fic	-	-	ko:K04095	-	-	-	-	ko00000,ko03036	-	-	-	Fic
MGYG000000005_00894	216816.GS08_05700	8.95e-91	265.0	COG0139@1|root,COG0139@2|Bacteria,2IKKU@201174|Actinobacteria,4D0WW@85004|Bifidobacteriales	201174|Actinobacteria	E	Catalyzes the hydrolysis of the adenine ring of phosphoribosyl-AMP	hisI	GO:0008150,GO:0040007	3.5.4.19,3.6.1.31	ko:K01496,ko:K11755	ko00340,ko01100,ko01110,ko01230,map00340,map01100,map01110,map01230	M00026	R04035,R04037	RC00002,RC01055	ko00000,ko00001,ko00002,ko01000	-	-	iNJ661.Rv1606	PRA-CH,PRA-PH
MGYG000000005_00926	216816.GS08_05510	4.43e-272	744.0	COG0484@1|root,COG0484@2|Bacteria,2GK69@201174|Actinobacteria,4D03K@85004|Bifidobacteriales	201174|Actinobacteria	O	ATP binding to DnaK triggers the release of the substrate protein, thus completing the reaction cycle. Several rounds of ATP-dependent interactions between DnaJ, DnaK and GrpE are required for fully efficient folding. Also involved, together with DnaK and GrpE, in the DNA replication of plasmids through activation of initiation proteins	dnaJ	-	-	ko:K03686	-	-	-	-	ko00000,ko03029,ko03110	-	-	-	DnaJ,DnaJ_C,DnaJ_CXXCXGXG
MGYG000000005_00958	216816.GS08_04985	2.16e-154	432.0	COG1011@1|root,COG1011@2|Bacteria,2I8XE@201174|Actinobacteria,4D00B@85004|Bifidobacteriales	201174|Actinobacteria	S	Haloacid dehalogenase-like hydrolase	-	-	3.8.1.2	ko:K01560,ko:K07025	ko00361,ko00625,ko01100,ko01120,map00361,map00625,map01100,map01120	-	R05287	RC00697	ko00000,ko00001,ko01000	-	-	-	DUF952,HAD_2,Hydrolase
MGYG000000005_00990	1192759.AKIB01000050_gene1083	2.48e-80	259.0	28JFC@1|root,2Z999@2|Bacteria,1R6DM@1224|Proteobacteria	1224|Proteobacteria	S	MvaI/BcnI restriction endonuclease family	-	-	-	-	-	-	-	-	-	-	-	-	MvaI_BcnI
MGYG000000005_01022	216816.GS08_04670	2.75e-46	149.0	COG0268@1|root,COG0268@2|Bacteria,2IQ73@201174|Actinobacteria,4D18U@85004|Bifidobacteriales	201174|Actinobacteria	J	Binds directly to 16S ribosomal RNA	rpsT	GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0008150,GO:0040007,GO:0044424,GO:0044444,GO:0044464	-	ko:K02968	ko03010,map03010	M00178	-	-	br01610,ko00000,ko00001,ko00002,ko03011	-	-	-	Ribosomal_S20p
MGYG000000005_01055	216816.GS08_04515	2.33e-103	299.0	COG0816@1|root,COG0816@2|Bacteria,2IQB0@201174|Actinobacteria,4D0WQ@85004|Bifidobacteriales	201174|Actinobacteria	L	Could be a nuclease involved in processing of the 5'-end of pre-16S rRNA	ruvX	GO:0000966,GO:0000967,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0006139,GO:0006364,GO:0006396,GO:0006725,GO:0006807,GO:0008150,GO:0008152,GO:0009987,GO:0010467,GO:0016070,GO:0016072,GO:0022613,GO:0034470,GO:0034471,GO:0034641,GO:0034660,GO:0040007,GO:0042254,GO:0043170,GO:0044085,GO:0044237,GO:0044238,GO:0044424,GO:0044444,GO:0044464,GO:0046483,GO:0071704,GO:0071840,GO:0090304,GO:1901360	-	ko:K07447	-	-	-	-	ko00000,ko01000	-	-	-	RuvX
MGYG000000005_01087	1435051.BMOU_2115	1.11e-55	181.0	COG1309@1|root,COG1309@2|Bacteria,2IRA8@201174|Actinobacteria,4D0DY@85004|Bifidobacteriales	201174|Actinobacteria	K	WHG domain	-	-	-	-	-	-	-	-	-	-	-	-	TetR_N,WHG
MGYG000000005_01120	216816.GS08_10510	3.66e-270	749.0	COG3583@1|root,COG3583@2|Bacteria,2H4RU@201174|Actinobacteria,4CYY0@85004|Bifidobacteriales	201174|Actinobacteria	S	G5	rpfB	GO:0005575,GO:0005576,GO:0008150,GO:0009892,GO:0009893,GO:0010468,GO:0010604,GO:0010605,GO:0010628,GO:0010629,GO:0019222,GO:0022611,GO:0032502,GO:0040008,GO:0040009,GO:0040010,GO:0044111,GO:0044114,GO:0044115,GO:0044403,GO:0044419,GO:0045927,GO:0048518,GO:0048519,GO:0050789,GO:0051704,GO:0060255,GO:0065007,GO:0085016	-	ko:K21688	-	-	-	-	ko00000	-	-	-	Collagen_bind_2,DPBB_1,DUF348,DUF4038,DUF772,G5,SH3_3,Transglycosylas
MGYG000000005_01154	762211.BSTEL_0440	1.96e-19	89.4	COG3464@1|root,COG3464@2|Bacteria,2GJK7@201174|Actinobacteria,4D0ME@85004|Bifidobacteriales	201174|Actinobacteria	L	Transposase	-	GO:0005575,GO:0005618,GO:0005623,GO:0005886,GO:0016020,GO:0030312,GO:0044464,GO:0071944	-	ko:K07485	-	-	-	-	ko00000	-	-	-	DDE_Tnp_ISL3,HTH_Tnp_ISL3,zf-ISL3
MGYG000000005_01186	216816.GS08_00310	0.0	922.0	COG0772@1|root,COG0772@2|Bacteria,2GJTI@201174|Actinobacteria,4CZ67@85004|Bifidobacteriales	201174|Actinobacteria	D	Belongs to the SEDS family	rodA	GO:0002682,GO:0002684,GO:0008150,GO:0009605,GO:0009607,GO:0009987,GO:0035821,GO:0043207,GO:0044003,GO:0044403,GO:0044419,GO:0048518,GO:0048583,GO:0048584,GO:0050776,GO:0050778,GO:0050789,GO:0050896,GO:0051301,GO:0051701,GO:0051704,GO:0051707,GO:0051817,GO:0052031,GO:0052173,GO:0052200,GO:0052255,GO:0052552,GO:0052553,GO:0052555,GO:0052556,GO:0052564,GO:0052572,GO:0065007,GO:0075136	-	ko:K03588	ko04112,map04112	-	-	-	ko00000,ko00001,ko02000,ko03036	2.A.103.1	-	-	FTSW_RODA_SPOVE,PP2C_2,Transpeptidase
MGYG000000005_01219	593907.Celgi_2884	1.2e-261	751.0	COG3533@1|root,COG3533@2|Bacteria,2GM60@201174|Actinobacteria	201174|Actinobacteria	G	protein conserved in bacteria	-	-	-	ko:K09955	-	-	-	-	ko00000	-	-	-	DUF1793,DUF4964,DUF4965,DUF5127,Glyco_hydro_127,Laminin_G_3,RicinB_lectin_2
MGYG000000005_01252	216816.GS08_00710	3.02e-170	475.0	COG0586@1|root,COG0586@2|Bacteria,2GKGR@201174|Actinobacteria,4CZ7Y@85004|Bifidobacteriales	201174|Actinobacteria	S	SNARE associated Golgi protein	dedA1	-	-	ko:K03975	-	-	-	-	ko00000	-	-	-	SNARE_assoc
MGYG000000005_01284	216816.GS08_00870	9.05e-157	446.0	2BR5C@1|root,32K3E@2|Bacteria,2I8T9@201174|Actinobacteria,4CZ8U@85004|Bifidobacteriales	201174|Actinobacteria	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
MGYG000000005_01321	216816.GS08_01205	0.0	979.0	COG0305@1|root,COG0305@2|Bacteria,2GKXQ@201174|Actinobacteria,4CYY3@85004|Bifidobacteriales	201174|Actinobacteria	L	Participates in initiation and elongation during chromosome replication	dnaB	-	3.6.4.12	ko:K02314	ko03030,ko04112,map03030,map04112	-	-	-	ko00000,ko00001,ko01000,ko03032	-	-	-	DnaB,DnaB_C
MGYG000000005_01354	1437610.BREU_1331	1.22e-54	171.0	COG1254@1|root,COG1254@2|Bacteria,2HZRI@201174|Actinobacteria,4D1EM@85004|Bifidobacteriales	201174|Actinobacteria	C	Acylphosphatase	acyP	-	3.6.1.7	ko:K01512	ko00620,ko00627,ko01120,map00620,map00627,map01120	-	R00317,R01421,R01515	RC00043	ko00000,ko00001,ko01000	-	-	-	Acylphosphatase
MGYG000000005_01386	216816.GS08_06725	4.23e-229	634.0	COG1589@1|root,COG1589@2|Bacteria,2H4A4@201174|Actinobacteria,4D04A@85004|Bifidobacteriales	201174|Actinobacteria	D	Cell division protein FtsQ	ftsQ	GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0005886,GO:0005887,GO:0008150,GO:0016020,GO:0016021,GO:0031224,GO:0031226,GO:0040007,GO:0044424,GO:0044425,GO:0044444,GO:0044459,GO:0044464,GO:0071944	-	ko:K03589	ko04112,map04112	-	-	-	ko00000,ko00001,ko03036	-	-	-	FtsQ,POTRA_1
MGYG000000005_01419	216816.GS08_06560	0.0	2008.0	COG1196@1|root,COG1196@2|Bacteria,2GK93@201174|Actinobacteria,4CZ8Q@85004|Bifidobacteriales	201174|Actinobacteria	D	Required for chromosome condensation and partitioning	smc	-	-	ko:K03529	-	-	-	-	ko00000,ko03036	-	-	-	SMC_N,SMC_hinge
MGYG000000005_01451	1437610.BREU_1221	0.0	1239.0	COG1132@1|root,COG1132@2|Bacteria,2GITR@201174|Actinobacteria,4D028@85004|Bifidobacteriales	201174|Actinobacteria	V	ABC transporter	-	-	-	ko:K06147	-	-	-	-	ko00000,ko02000	3.A.1.106,3.A.1.109,3.A.1.21	-	-	ABC_membrane,ABC_tran
MGYG000000005_01516	78346.BRUM_1707	8.97e-109	316.0	COG1961@1|root,COG1961@2|Bacteria,2HSUX@201174|Actinobacteria,4CZNP@85004|Bifidobacteriales	201174|Actinobacteria	L	Resolvase, N terminal domain	-	-	-	-	-	-	-	-	-	-	-	-	HTH_11,HTH_7,Resolvase
MGYG000000005_01548	401473.BDP_0930	4.26e-101	304.0	COG4889@1|root,COG4889@2|Bacteria,2I4ZI@201174|Actinobacteria,4D0ZY@85004|Bifidobacteriales	201174|Actinobacteria	L	helicase	-	-	-	-	-	-	-	-	-	-	-	-	-
MGYG000000005_01581	216816.GS08_09575	0.0	1005.0	COG0019@1|root,COG0019@2|Bacteria,2GKAI@201174|Actinobacteria,4CYRG@85004|Bifidobacteriales	201174|Actinobacteria	E	Specifically catalyzes the decarboxylation of meso- diaminopimelate (meso-DAP) to L-lysine	lysA	-	4.1.1.20	ko:K01586	ko00300,ko01100,ko01110,ko01120,ko01130,ko01230,map00300,map01100,map01110,map01120,map01130,map01230	M00016,M00525,M00526,M00527	R00451	RC00299	ko00000,ko00001,ko00002,ko01000	-	-	-	Orn_Arg_deC_N,Orn_DAP_Arg_deC,Sugar_tr
MGYG000000005_01645	326426.Bbr_1431	4.18e-131	374.0	COG3275@1|root,COG3275@2|Bacteria,2IJ6N@201174|Actinobacteria,4D0NQ@85004|Bifidobacteriales	201174|Actinobacteria	T	ECF transporter, substrate-specific component	-	-	-	ko:K16923	-	M00582	-	-	ko00000,ko00002,ko02000	3.A.1.28	-	-	ECF_trnsprt
MGYG000000005_01679	216816.GS08_05370	0.0	1682.0	COG4581@1|root,COG4581@2|Bacteria,2GJEX@201174|Actinobacteria,4CZEC@85004|Bifidobacteriales	201174|Actinobacteria	L	DEAD DEAH box helicase	helY	GO:0003674,GO:0003724,GO:0003824,GO:0004004,GO:0004386,GO:0005575,GO:0005618,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0005886,GO:0006139,GO:0006401,GO:0006725,GO:0006807,GO:0008026,GO:0008150,GO:0008152,GO:0008186,GO:0009056,GO:0009057,GO:0009987,GO:0016020,GO:0016070,GO:0016462,GO:0016787,GO:0016817,GO:0016818,GO:0016887,GO:0017111,GO:0019439,GO:0030312,GO:0034641,GO:0034655,GO:0042623,GO:0043170,GO:0044237,GO:0044238,GO:0044248,GO:0044260,GO:0044265,GO:0044270,GO:0044424,GO:0044444,GO:0044464,GO:0046483,GO:0046700,GO:0070035,GO:0071704,GO:0071944,GO:0090304,GO:0140098,GO:1901360,GO:1901361,GO:1901575	-	ko:K03727	-	-	-	-	ko00000,ko01000	-	-	-	DEAD,DSHCT,Helicase_C,rRNA_proc-arch
MGYG000000005_01711	216816.GS08_05145	1.32e-129	370.0	2F10A@1|root,33U1T@2|Bacteria,2IAKS@201174|Actinobacteria,4D01S@85004|Bifidobacteriales	201174|Actinobacteria	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
MGYG000000005_01745	326426.Bbr_0808	2.65e-185	519.0	COG1136@1|root,COG1136@2|Bacteria,2GJN6@201174|Actinobacteria,4CZ04@85004|Bifidobacteriales	201174|Actinobacteria	V	ABC transporter, ATP-binding protein	-	-	-	ko:K02003	-	M00258	-	-	ko00000,ko00002,ko02000	3.A.1	-	-	ABC_tran
MGYG000000005_01811	216816.GS08_10370	6.77e-289	789.0	COG1846@1|root,COG1940@1|root,COG1846@2|Bacteria,COG1940@2|Bacteria,2GMBH@201174|Actinobacteria,4CZK4@85004|Bifidobacteriales	201174|Actinobacteria	GK	ROK family	-	-	-	-	-	-	-	-	-	-	-	-	HTH_24,MarR_2,ROK
MGYG000000005_01844	216816.GS08_09410	0.0	1316.0	2DX0J@1|root,342TV@2|Bacteria,2H683@201174|Actinobacteria,4CZAG@85004|Bifidobacteriales	201174|Actinobacteria	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
MGYG000000005_01880	575593.HMPREF0491_01636	7.66e-28	106.0	2BEP3@1|root,328EN@2|Bacteria,1UUBZ@1239|Firmicutes,2569M@186801|Clostridia,27SMT@186928|unclassified Lachnospiraceae	186801|Clostridia	S	Protein of unknown function, DUF600	-	-	-	-	-	-	-	-	-	-	-	-	DUF600
MGYG000000005_01912	33905.BTHE_1990	5.68e-66	217.0	COG4584@1|root,COG4584@2|Bacteria,2IBDV@201174|Actinobacteria,4CZS6@85004|Bifidobacteriales	201174|Actinobacteria	L	PFAM Integrase catalytic	-	-	-	-	-	-	-	-	-	-	-	-	HTH_7,IstB_IS21,rve
MGYG000000005_00846	216816.GS08_06095	0.0	1477.0	COG0187@1|root,COG0187@2|Bacteria,2GM1E@201174|Actinobacteria,4CYXR@85004|Bifidobacteriales	201174|Actinobacteria	L	DNA topoisomerase (ATP-hydrolyzing)	gyrB2	-	5.99.1.3	ko:K02470	-	-	-	-	ko00000,ko01000,ko03032,ko03400	-	-	-	DNA_gyraseB,DNA_gyraseB_C,HATPase_c,Intein_splicing,Toprim
MGYG000000005_01363	216816.GS08_06875	8.68e-94	284.0	COG0477@1|root,COG2814@2|Bacteria,2GK8C@201174|Actinobacteria,4CZH1@85004|Bifidobacteriales	201174|Actinobacteria	EGP	Major Facilitator Superfamily	-	-	-	ko:K18567,ko:K19577	-	-	-	-	ko00000,ko02000	2.A.1.2.25,2.A.1.2.65	-	-	HAD_2,MFS_1,SnoaL_2,Sugar_tr
MGYG000000005_00639	216816.GS08_07095	8.49e-197	544.0	COG0020@1|root,COG0020@2|Bacteria,2GIXF@201174|Actinobacteria,4CZAR@85004|Bifidobacteriales	201174|Actinobacteria	H	Catalyzes the condensation of isopentenyl diphosphate (IPP) with allylic pyrophosphates generating different type of terpenoids	uppS	GO:0000287,GO:0002094,GO:0003674,GO:0003824,GO:0004659,GO:0005488,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0005886,GO:0006066,GO:0006629,GO:0006720,GO:0008150,GO:0008152,GO:0008299,GO:0008610,GO:0008834,GO:0009058,GO:0009987,GO:0016020,GO:0016093,GO:0016094,GO:0016740,GO:0016765,GO:0030145,GO:0033850,GO:0040007,GO:0043167,GO:0043169,GO:0044237,GO:0044238,GO:0044249,GO:0044255,GO:0044281,GO:0044283,GO:0044424,GO:0044444,GO:0044464,GO:0046165,GO:0046872,GO:0046914,GO:0050347,GO:0071704,GO:0071944,GO:1901576,GO:1901615,GO:1901617	2.5.1.31,2.5.1.86,2.5.1.88	ko:K00806,ko:K14215,ko:K21273	ko00900,ko01110,map00900,map01110	-	R06447,R09244,R09731	RC00279,RC02839	ko00000,ko00001,ko01000,ko01006	-	-	-	Prenyltransf
MGYG000000005_00671	216816.GS08_07285	0.0	2202.0	COG0458@1|root,COG0458@2|Bacteria,2GK5N@201174|Actinobacteria,4CZJ4@85004|Bifidobacteriales	201174|Actinobacteria	EF	Carbamoyl-phosphate synthetase large chain, oligomerisation domain	carB	-	6.3.5.5	ko:K01955	ko00240,ko00250,ko01100,map00240,map00250,map01100	M00051	R00256,R00575,R01395,R10948,R10949	RC00002,RC00010,RC00043,RC02750,RC02798,RC03314	ko00000,ko00001,ko00002,ko01000	-	-	-	CPSase_L_D2,CPSase_L_D3,MGS
MGYG000000005_00704	1437610.BREU_0975	2.98e-75	227.0	29SSD@1|root,30DYB@2|Bacteria,2IJ1J@201174|Actinobacteria,4D0SG@85004|Bifidobacteriales	201174|Actinobacteria	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
MGYG000000005_01017	1437608.BBIA_0740	1.8e-265	734.0	COG0534@1|root,COG0534@2|Bacteria,2GXXK@201174|Actinobacteria,4CZU6@85004|Bifidobacteriales	201174|Actinobacteria	V	MatE	-	-	-	-	-	-	-	-	-	-	-	-	MatE
MGYG000000005_00975	326426.Bbr_0966	4.59e-122	352.0	COG0400@1|root,COG0400@2|Bacteria,2GNIF@201174|Actinobacteria,4D0TH@85004|Bifidobacteriales	201174|Actinobacteria	S	Phospholipase/Carboxylesterase	-	-	-	ko:K06999	-	-	-	-	ko00000	-	-	-	Abhydrolase_2
MGYG000000005_01698	216816.GS08_05265	6.97e-240	659.0	COG4767@1|root,COG4767@2|Bacteria,2H595@201174|Actinobacteria,4CZBZ@85004|Bifidobacteriales	201174|Actinobacteria	V	VanZ like family	-	-	-	-	-	-	-	-	-	-	-	-	RDD,VanZ
