#query	seed_ortholog	evalue	score	eggNOG_OGs	max_annot_lvl	COG_category	Description	Preferred_name	GOs	EC	KEGG_ko	KEGG_Pathway	KEGG_Module	KEGG_Reaction	KEGG_rclass	BRITE	KEGG_TC	CAZy	BiGG_Reaction	PFAMs
MGYG000000004_00885	1120998.AUFC01000003_gene1463	2.07e-26	102.0	COG2832@1|root,COG2832@2|Bacteria,1V6I1@1239|Firmicutes,24QHU@186801|Clostridia	186801|Clostridia	S	Protein of unknown function (DUF454)	-	-	-	ko:K09790	-	-	-	-	ko00000	-	-	-	DUF454
MGYG000000004_00919	1236689.MMALV_08840	9.03e-91	276.0	COG1961@1|root,arCOG03162@2157|Archaea,2Y10R@28890|Euryarchaeota,3F3I5@33867|unclassified Euryarchaeota	28890|Euryarchaeota	L	Resolvase, N terminal domain	-	-	-	-	-	-	-	-	-	-	-	-	HTH_7,Recombinase,Resolvase
MGYG000000004_00951	933262.AXAM01000034_gene1562	2.08e-23	99.0	COG1514@1|root,COG1514@2|Bacteria,1RDB2@1224|Proteobacteria,42TMM@68525|delta/epsilon subdivisions,2WQ6S@28221|Deltaproteobacteria,2MKHV@213118|Desulfobacterales	28221|Deltaproteobacteria	J	Hydrolyzes RNA 2',3'-cyclic phosphodiester to an RNA 2'- phosphomonoester	-	-	3.1.4.58	ko:K01975	-	-	-	-	ko00000,ko01000,ko03016	-	-	-	LigT_PEase
MGYG000000004_00984	635013.TherJR_2928	6.91e-65	223.0	COG1541@1|root,COG1541@2|Bacteria,1TQA1@1239|Firmicutes,248G9@186801|Clostridia,2608M@186807|Peptococcaceae	186801|Clostridia	H	Catalyzes the activation of phenylacetic acid (PA) to phenylacetyl-CoA (PA-CoA)	paaK	-	6.2.1.30	ko:K01912	ko00360,ko01120,ko05111,map00360,map01120,map05111	-	R02539	RC00004,RC00014	ko00000,ko00001,ko01000	-	-	-	AMP-binding,AMP-binding_C_2,LuxC
MGYG000000004_01081	589924.Ferp_2374	6.47e-69	229.0	COG1208@1|root,arCOG00668@2157|Archaea,2Y87G@28890|Euryarchaeota,2462R@183980|Archaeoglobi	183980|Archaeoglobi	M	2-C-methyl-D-erythritol 4-phosphate cytidylyltransferase	-	-	2.7.7.24	ko:K00973	ko00521,ko00523,ko00525,ko01130,map00521,map00523,map00525,map01130	M00793	R02328	RC00002	ko00000,ko00001,ko00002,ko01000	-	-	-	Hexapep,NTP_transferase
MGYG000000004_01115	56110.Oscil6304_5450	5.29e-13	79.7	COG2202@1|root,COG4251@1|root,COG2202@2|Bacteria,COG4251@2|Bacteria,1G1Z5@1117|Cyanobacteria,1HH3F@1150|Oscillatoriales	1117|Cyanobacteria	T	PFAM Histidine kinase-, DNA gyrase B-, and HSP90-like ATPase	-	-	-	-	-	-	-	-	-	-	-	-	CBS,CHASE3,GAF,HATPase_c,HisKA,PAS,PAS_3,PAS_4,PAS_9
MGYG000000004_01148	1236689.MMALV_11280	1.97e-84	261.0	arCOG00413@1|root,arCOG00413@2157|Archaea,2XYEQ@28890|Euryarchaeota	28890|Euryarchaeota	J	Catalyzes the attachment of pyrrolysine to tRNA(Pyl). Pyrrolysine is a lysine derivative encoded by the termination codon UAG	pylS	GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0044424,GO:0044464	6.1.1.26	ko:K11627	ko00970,map00970	M00360	R08578	RC00055,RC00523	ko00000,ko00001,ko00002,ko01000,ko01007,ko03016	-	-	-	tRNA-synt_2,tRNA-synt_2d
MGYG000000004_01180	1278306.KB906909_gene508	7.36e-49	162.0	COG1468@1|root,COG1468@2|Bacteria,37AGZ@32066|Fusobacteria	32066|Fusobacteria	L	Domain of unknown function DUF83	cas4	-	3.1.12.1	ko:K07464	-	-	-	-	ko00000,ko01000,ko02048	-	-	-	Cas_Cas4
MGYG000000004_01212	1236689.MMALV_07090	2.98e-131	379.0	COG1120@1|root,arCOG00198@2157|Archaea,2XV8E@28890|Euryarchaeota,3F3J4@33867|unclassified Euryarchaeota	28890|Euryarchaeota	P	ABC transporter	-	-	3.6.3.34	ko:K02013	ko02010,map02010	M00240	-	-	ko00000,ko00001,ko00002,ko01000,ko02000	3.A.1.14	-	iAF692.Mbar_A1872	ABC_tran
MGYG000000004_01310	1121289.JHVL01000056_gene2968	1.93e-19	103.0	COG5263@1|root,COG5263@2|Bacteria	2|Bacteria	S	dextransucrase activity	-	-	-	-	-	-	-	-	-	-	-	-	5_nucleotid_C,Beta_helix,Big_3,CW_binding_1,Cadherin-like,FIVAR,Flg_new,LRR_5,Lipase_GDSL_2,Metallophos,Peptidase_C1,Pur_ac_phosph_N,SLH,WG_beta_rep
MGYG000000004_01342	742741.HMPREF9475_02928	1.99e-31	116.0	COG1846@1|root,COG1846@2|Bacteria,1VKTX@1239|Firmicutes,25D3U@186801|Clostridia,223HJ@1506553|Lachnoclostridium	186801|Clostridia	K	helix_turn_helix multiple antibiotic resistance protein	-	-	-	-	-	-	-	-	-	-	-	-	MarR
MGYG000000004_01374	192952.MM_0818	6.81e-101	310.0	COG0263@1|root,arCOG00864@2157|Archaea,2XV1I@28890|Euryarchaeota,2NAAX@224756|Methanomicrobia	224756|Methanomicrobia	E	Catalyzes the transfer of a phosphate group to glutamate to form L-glutamate 5-phosphate	proB	-	2.7.2.11	ko:K00931	ko00330,ko00332,ko01100,ko01130,ko01230,map00330,map00332,map01100,map01130,map01230	M00015	R00239	RC00002,RC00043	ko00000,ko00001,ko00002,ko01000	-	-	-	AA_kinase,PUA
MGYG000000004_01410	1236689.MMALV_13650	6.1e-81	251.0	COG1890@1|root,arCOG04186@2157|Archaea,2XSX9@28890|Euryarchaeota,3F2MY@33867|unclassified Euryarchaeota	28890|Euryarchaeota	J	Belongs to the eukaryotic ribosomal protein eS1 family	rps3ae	GO:0002181,GO:0003674,GO:0003735,GO:0005198,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0006412,GO:0006518,GO:0006807,GO:0008150,GO:0008152,GO:0009058,GO:0009059,GO:0009987,GO:0010467,GO:0019538,GO:0034641,GO:0034645,GO:0043043,GO:0043170,GO:0043603,GO:0043604,GO:0044237,GO:0044238,GO:0044249,GO:0044260,GO:0044267,GO:0044271,GO:0044424,GO:0044444,GO:0044464,GO:0071704,GO:1901564,GO:1901566,GO:1901576	-	ko:K02984	ko03010,map03010	M00177,M00179	-	-	br01610,ko00000,ko00001,ko00002,ko03011	-	-	-	Ribosomal_S3Ae
MGYG000000004_01474	944479.JQLX01000011_gene820	1.07e-13	70.1	COG2314@1|root,COG2314@2|Bacteria	2|Bacteria	J	TM2 domain	-	-	-	-	-	-	-	-	-	-	-	-	DUF3592,TM2,zinc_ribbon_2
MGYG000000004_01506	357809.Cphy_1374	2e-143	419.0	COG1903@1|root,COG1903@2|Bacteria,1TQ3M@1239|Firmicutes,248AK@186801|Clostridia,21XRV@1506553|Lachnoclostridium	186801|Clostridia	H	Catalyzes the methylation of C-1 in cobalt-precorrin-5B to form cobalt-precorrin-6A	cbiD	-	2.1.1.195	ko:K02188	ko00860,ko01100,map00860,map01100	-	R07773	RC00003,RC02051	ko00000,ko00001,ko01000	-	-	-	ABC_tran,CbiC,CbiD,TP_methylase
MGYG000000004_01538	1286171.EAL2_808p00890	6.5e-105	322.0	COG1373@1|root,COG1373@2|Bacteria,1TP7X@1239|Firmicutes,247ZX@186801|Clostridia,25VME@186806|Eubacteriaceae	186801|Clostridia	S	Domain of unknown function (DUF4143)	-	-	-	ko:K07133	-	-	-	-	ko00000	-	-	-	AAA_14,DUF4143
MGYG000000004_01570	1236689.MMALV_03370	1.57e-142	419.0	COG0535@1|root,arCOG00956@2157|Archaea,arCOG02736@2157|Archaea,2XU9R@28890|Euryarchaeota	28890|Euryarchaeota	S	Radical SAM domain protein	nifB	-	-	ko:K02585	-	-	-	-	ko00000	-	-	-	Fer4_14,Nitro_FeMo-Co,Radical_SAM
MGYG000000004_01602	1054217.TALC_01470	1.17e-25	106.0	COG1373@1|root,arCOG03167@2157|Archaea,2XWHF@28890|Euryarchaeota,242EX@183967|Thermoplasmata	28890|Euryarchaeota	S	AAA domain	-	-	-	ko:K07133	-	-	-	-	ko00000	-	-	-	AAA_14,DUF4143
MGYG000000004_01634	386456.JQKN01000001_gene2106	1.53e-39	142.0	COG0561@1|root,arCOG01213@2157|Archaea,2XX94@28890|Euryarchaeota,23PJ1@183925|Methanobacteria	183925|Methanobacteria	G	Catalyzes the dephosphorylation of 2-phosphoglycolate	gph	-	3.1.3.18	ko:K22223	ko00630,ko01100,ko01110,ko01130,map00630,map01100,map01110,map01130	-	R01334	RC00017	ko00000,ko00001,ko01000	-	-	-	Hydrolase_3,S6PP
MGYG000000004_01699	903814.ELI_1069	3.02e-32	146.0	COG3420@1|root,COG3420@2|Bacteria,1V8N8@1239|Firmicutes,24K6S@186801|Clostridia	186801|Clostridia	P	amine dehydrogenase activity	-	-	-	-	-	-	-	-	-	-	-	-	Big_2,CBM_X2,F5_F8_type_C,Flg_new,NPCBM,TIG
MGYG000000004_01731	478749.BRYFOR_07666	1.97e-82	247.0	COG0440@1|root,COG0440@2|Bacteria,1V3PG@1239|Firmicutes,24A0D@186801|Clostridia	186801|Clostridia	E	acetolactate synthase, small	-	-	2.2.1.6	ko:K01653	ko00290,ko00650,ko00660,ko00770,ko01100,ko01110,ko01130,ko01210,ko01230,map00290,map00650,map00660,map00770,map01100,map01110,map01130,map01210,map01230	M00019,M00570	R00006,R00014,R00226,R03050,R04672,R04673,R08648	RC00027,RC00106,RC01192,RC02744,RC02893	ko00000,ko00001,ko00002,ko01000	-	-	-	ACT,ACT_5,ALS_ss_C
MGYG000000004_01765	332101.JIBU02000027_gene2772	5.59e-60	204.0	COG1672@1|root,COG1672@2|Bacteria,1TPQR@1239|Firmicutes,24AIK@186801|Clostridia,36FFJ@31979|Clostridiaceae	186801|Clostridia	S	PFAM Archaeal ATPase	-	-	-	-	-	-	-	-	-	-	-	-	AAA-ATPase_like,AAA_35,PDDEXK_3
MGYG000000004_00509	1054217.TALC_00194	1.59e-125	368.0	COG3958@1|root,arCOG01051@2157|Archaea,2Y86K@28890|Euryarchaeota,241IF@183967|Thermoplasmata	183967|Thermoplasmata	G	Transketolase, pyrimidine binding domain	-	-	2.2.1.1	ko:K00615	ko00030,ko00710,ko01051,ko01100,ko01110,ko01120,ko01130,ko01200,ko01230,map00030,map00710,map01051,map01100,map01110,map01120,map01130,map01200,map01230	M00004,M00007,M00165,M00167	R01067,R01641,R01830,R06590	RC00032,RC00226,RC00571,RC01560	ko00000,ko00001,ko00002,ko01000	-	-	-	Transket_pyr,Transketolase_C
MGYG000000004_01557	1236689.MMALV_04100	1.07e-57	183.0	COG4050@1|root,arCOG04903@2157|Archaea,2XY68@28890|Euryarchaeota	28890|Euryarchaeota	S	Methanogenesis marker protein 5	-	-	-	-	-	-	-	-	-	-	-	-	DUF2112
MGYG000000004_00697	555779.Dthio_PD3240	1.61e-56	188.0	COG3640@1|root,COG3640@2|Bacteria,1R819@1224|Proteobacteria,42PQR@68525|delta/epsilon subdivisions,2WKE4@28221|Deltaproteobacteria	28221|Deltaproteobacteria	D	PFAM Cobyrinic acid ac-diamide synthase	-	-	-	ko:K07321	-	-	-	-	ko00000	-	-	-	CbiA
MGYG000000004_00729	1236689.MMALV_02080	3.4e-66	217.0	COG0142@1|root,arCOG01726@2157|Archaea,2XTAC@28890|Euryarchaeota,3F2QZ@33867|unclassified Euryarchaeota	28890|Euryarchaeota	H	Polyprenyl synthetase	idsA	GO:0003674,GO:0003824,GO:0004659,GO:0016740,GO:0016765	2.5.1.1,2.5.1.10,2.5.1.29,2.5.1.90	ko:K02523,ko:K13787	ko00900,ko01100,ko01110,ko01130,map00900,map01100,map01110,map01130	M00364,M00365	R01658,R02003,R02061,R09248	RC00279	ko00000,ko00001,ko00002,ko01000,ko01006	-	-	-	polyprenyl_synt
MGYG000000004_00761	673860.AciM339_0592	1.73e-76	243.0	COG0350@1|root,COG1515@1|root,arCOG00929@2157|Archaea,arCOG02724@2157|Archaea,2XURE@28890|Euryarchaeota,3F2XY@33867|unclassified Euryarchaeota	28890|Euryarchaeota	L	6-O-methylguanine DNA methyltransferase, DNA binding domain	nfi	GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0044424,GO:0044464	3.1.21.7	ko:K05982	-	-	-	-	ko00000,ko01000,ko03400	-	-	-	DNA_binding_1,Endonuclease_5
MGYG000000004_00793	1236689.MMALV_15580	2.6e-63	197.0	COG0184@1|root,arCOG04185@2157|Archaea,2XWKV@28890|Euryarchaeota,3F2PA@33867|unclassified Euryarchaeota	28890|Euryarchaeota	J	Ribosomal S13/S15 N-terminal domain	rps15	GO:0003674,GO:0003676,GO:0003723,GO:0003735,GO:0005198,GO:0005488,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0005840,GO:0006412,GO:0006518,GO:0006807,GO:0008150,GO:0008152,GO:0009058,GO:0009059,GO:0009987,GO:0010467,GO:0015935,GO:0019538,GO:0019843,GO:0022626,GO:0022627,GO:0032991,GO:0034641,GO:0034645,GO:0043043,GO:0043170,GO:0043226,GO:0043228,GO:0043229,GO:0043232,GO:0043603,GO:0043604,GO:0044237,GO:0044238,GO:0044249,GO:0044260,GO:0044267,GO:0044271,GO:0044391,GO:0044422,GO:0044424,GO:0044444,GO:0044445,GO:0044446,GO:0044464,GO:0070181,GO:0071704,GO:0097159,GO:1901363,GO:1901564,GO:1901566,GO:1901576,GO:1990904	-	ko:K02956	ko03010,map03010	M00178,M00179	-	-	br01610,ko00000,ko00001,ko00002,ko03011	-	-	-	Ribosomal_S13_N,Ribosomal_S15
MGYG000000004_00827	456442.Mboo_1456	1.91e-142	427.0	COG0248@1|root,arCOG05138@2157|Archaea,2XZYT@28890|Euryarchaeota,2NAE7@224756|Methanomicrobia	224756|Methanomicrobia	F	Ppx GppA phosphatase	-	-	3.6.1.11,3.6.1.40	ko:K01524	ko00230,map00230	-	R03409	RC00002	ko00000,ko00001,ko01000	-	-	-	HD,Ppx-GppA
MGYG000000004_00860	1236689.MMALV_09230	0.0	1152.0	COG0495@1|root,arCOG00809@2157|Archaea,2XU7M@28890|Euryarchaeota,3F2EY@33867|unclassified Euryarchaeota	28890|Euryarchaeota	J	Belongs to the class-I aminoacyl-tRNA synthetase family	leuS	GO:0003674,GO:0003824,GO:0004812,GO:0004823,GO:0004832,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0006082,GO:0006139,GO:0006399,GO:0006412,GO:0006418,GO:0006429,GO:0006438,GO:0006518,GO:0006520,GO:0006725,GO:0006807,GO:0008150,GO:0008152,GO:0009058,GO:0009059,GO:0009987,GO:0010467,GO:0016070,GO:0016874,GO:0016875,GO:0019538,GO:0019752,GO:0034641,GO:0034645,GO:0034660,GO:0043038,GO:0043039,GO:0043043,GO:0043170,GO:0043436,GO:0043603,GO:0043604,GO:0044237,GO:0044238,GO:0044249,GO:0044260,GO:0044267,GO:0044271,GO:0044281,GO:0044424,GO:0044464,GO:0046483,GO:0071704,GO:0090304,GO:0140098,GO:0140101,GO:1901360,GO:1901564,GO:1901566,GO:1901576	6.1.1.4	ko:K01869	ko00970,map00970	M00359,M00360	R03657	RC00055,RC00523	ko00000,ko00001,ko00002,ko01000,ko01007,ko03016,ko03029	-	-	-	Anticodon_1,tRNA-synt_1,tRNA-synt_1g
MGYG000000004_00892	368407.Memar_1079	3.28e-26	102.0	COG2050@1|root,arCOG00777@2157|Archaea	2157|Archaea	Q	protein possibly involved in aromatic compounds catabolism	-	-	-	ko:K02614	ko00360,map00360	-	R09840	RC00004,RC00014	ko00000,ko00001,ko01000	-	-	-	4HBT
MGYG000000004_00926	1185653.A1A1_09361	3.98e-70	221.0	COG0500@1|root,COG2226@2|Bacteria,1TQEA@1239|Firmicutes,4HAR9@91061|Bacilli,26D0H@186818|Planococcaceae	91061|Bacilli	H	Methyltransferase required for the conversion of demethylmenaquinol (DMKH2) to menaquinol (MKH2)	menG	GO:0003674,GO:0003824,GO:0006732,GO:0008150,GO:0008152,GO:0008168,GO:0009058,GO:0009108,GO:0009233,GO:0009234,GO:0009987,GO:0016740,GO:0016741,GO:0032259,GO:0042180,GO:0042181,GO:0044237,GO:0044249,GO:0044281,GO:0044283,GO:0051186,GO:0051188,GO:0071704,GO:1901576,GO:1901661,GO:1901663	2.1.1.163,2.1.1.201	ko:K03183	ko00130,ko01100,ko01110,map00130,map01100,map01110	M00116,M00117	R04990,R04993,R06859,R08774,R09736	RC00003,RC01253,RC01662	ko00000,ko00001,ko00002,ko01000	-	-	-	Methyltransf_11,Methyltransf_25,Ubie_methyltran
MGYG000000004_00958	478749.BRYFOR_06068	3.1e-104	309.0	COG1342@1|root,COG1433@1|root,COG1342@2|Bacteria,COG1433@2|Bacteria,1TRMQ@1239|Firmicutes,25E8C@186801|Clostridia	186801|Clostridia	O	dinitrogenase iron-molybdenum cofactor	-	-	-	-	-	-	-	-	-	-	-	-	DUF134,FKBP_C,Nitro_FeMo-Co
MGYG000000004_00991	386456.JQKN01000001_gene1705	2.48e-88	270.0	COG4022@1|root,arCOG04893@2157|Archaea,2XVN1@28890|Euryarchaeota,23PAA@183925|Methanobacteria	183925|Methanobacteria	S	Uncharacterized protein conserved in archaea (DUF2099)	-	-	-	-	-	-	-	-	-	-	-	-	DUF2099
MGYG000000004_01024	1236689.MMALV_02940	2.81e-13	65.9	COG2892@1|root,arCOG04414@2157|Archaea,2Y645@28890|Euryarchaeota	28890|Euryarchaeota	S	Transcription factor Pcc1	-	-	-	ko:K09741	-	-	-	-	ko00000,ko03016	-	-	-	Pcc1
MGYG000000004_01056	1236689.MMALV_14180	2.34e-53	168.0	COG0023@1|root,arCOG04223@2157|Archaea,2XXW5@28890|Euryarchaeota,3F2TV@33867|unclassified Euryarchaeota	28890|Euryarchaeota	J	Translation initiation factor SUI1	tif1a	GO:0001731,GO:0002181,GO:0002183,GO:0002188,GO:0002190,GO:0002192,GO:0003674,GO:0003676,GO:0003723,GO:0003729,GO:0003743,GO:0005488,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0006412,GO:0006413,GO:0006518,GO:0006807,GO:0008135,GO:0008150,GO:0008152,GO:0009058,GO:0009059,GO:0009987,GO:0010467,GO:0016043,GO:0019538,GO:0022607,GO:0022613,GO:0022618,GO:0032991,GO:0034622,GO:0034641,GO:0034645,GO:0043021,GO:0043022,GO:0043043,GO:0043170,GO:0043603,GO:0043604,GO:0043933,GO:0044085,GO:0044237,GO:0044238,GO:0044249,GO:0044260,GO:0044267,GO:0044271,GO:0044424,GO:0044444,GO:0044464,GO:0044877,GO:0065003,GO:0070992,GO:0071704,GO:0071826,GO:0071840,GO:0097159,GO:0110017,GO:1901363,GO:1901564,GO:1901566,GO:1901576,GO:1990904	-	ko:K03113	ko03013,map03013	-	-	-	ko00000,ko00001,ko03012	-	-	-	SUI1
MGYG000000004_01089	1268072.PSAB_15675	5.74e-62	202.0	COG0596@1|root,COG0596@2|Bacteria,1V86U@1239|Firmicutes,4HWPX@91061|Bacilli,26YHZ@186822|Paenibacillaceae	91061|Bacilli	S	alpha/beta hydrolase fold	-	-	-	-	-	-	-	-	-	-	-	-	Abhydrolase_1,Abhydrolase_6,Hydrolase_4
MGYG000000004_01122	1095749.HMPREF1052_1403	2.61e-270	758.0	COG2217@1|root,COG2217@2|Bacteria,1MU08@1224|Proteobacteria,1RN2C@1236|Gammaproteobacteria,1Y73G@135625|Pasteurellales	1236|Gammaproteobacteria	P	Protein involved in ATP binding, ATPase activity coupled to transmembrane movement of ions phosphorylative mechanism, catalytic activity, copper-exporting ATPase activity, hydrolase activity acting on acid anhydrides catalyzing transmembrane movement of substances, metal ion binding, metal ion transmembrane transporter activity, ATP biosynthetic process, metabolic process and metal ion transport	cadA	-	3.6.3.3,3.6.3.5	ko:K01534	-	-	-	-	ko00000,ko01000	3.A.3.6	-	-	E1-E2_ATPase,HMA,Hydrolase
MGYG000000004_01155	269797.Mbar_A1504	1.41e-161	468.0	COG0697@1|root,arCOG04963@2157|Archaea,2XWTZ@28890|Euryarchaeota,2NAF3@224756|Methanomicrobia	224756|Methanomicrobia	G	pyrimidine nucleotide-sugar transmembrane transport	-	-	-	-	-	-	-	-	-	-	-	-	EamA
MGYG000000004_01187	1236689.MMALV_09430	1.57e-222	632.0	COG3894@1|root,arCOG02036@2157|Archaea,2Y8HG@28890|Euryarchaeota	28890|Euryarchaeota	C	Domain of unknown function (DUF4445)	-	-	-	-	-	-	-	-	-	-	-	-	DUF4445
MGYG000000004_01219	439481.Aboo_0547	5.64e-37	129.0	COG4738@1|root,arCOG04377@2157|Archaea,2XZEC@28890|Euryarchaeota,3F3DI@33867|unclassified Euryarchaeota	28890|Euryarchaeota	K	Transcriptional regulator, TrmB	-	-	-	-	-	-	-	-	-	-	-	-	SMC_ScpB
MGYG000000004_01317	1236689.MMALV_11750	6.69e-22	109.0	COG0609@1|root,COG1520@1|root,arCOG01007@2157|Archaea,arCOG02479@2157|Archaea,2XTXW@28890|Euryarchaeota	28890|Euryarchaeota	P	ABC-type Fe3 -siderophore transport system, permease component	yfmD2	-	-	ko:K02015	ko02010,map02010	M00240	-	-	ko00000,ko00001,ko00002,ko02000	3.A.1.14	-	-	FecCD,PQQ_3
MGYG000000004_01349	1236689.MMALV_14430	7.1e-240	682.0	COG0017@1|root,arCOG00406@2157|Archaea,2XTRE@28890|Euryarchaeota,3F2GB@33867|unclassified Euryarchaeota	28890|Euryarchaeota	J	Catalyzes the attachment of L-aspartate to tRNA(Asp) in a two-step reaction L-aspartate is first activated by ATP to form Asp-AMP and then transferred to the acceptor end of tRNA(Asp)	-	-	6.1.1.12	ko:K01876	ko00970,map00970	M00359,M00360	R05577	RC00055,RC00523	ko00000,ko00001,ko00002,ko01000,ko01007,ko03016,ko03029	-	-	-	GAD,tRNA-synt_2,tRNA_anti-codon
MGYG000000004_01381	1246484.D479_06348	7.18e-10	68.2	COG3153@1|root,COG3153@2|Bacteria,1V0I4@1239|Firmicutes,4HCMH@91061|Bacilli,3NDUK@45667|Halobacillus	91061|Bacilli	S	Acetyltransferase (GNAT) domain	-	-	-	-	-	-	-	-	-	-	-	-	Acetyltransf_9
MGYG000000004_01417	1236689.MMALV_13750	2.3e-220	636.0	COG0175@1|root,arCOG00073@2157|Archaea,2XUPU@28890|Euryarchaeota,3F2GA@33867|unclassified Euryarchaeota	28890|Euryarchaeota	E	Phosphoadenosine phosphosulfate reductase family	-	-	1.8.4.10,1.8.4.8	ko:K00390	ko00920,ko01100,ko01120,map00920,map01100,map01120	M00176	R02021	RC00007,RC02862	ko00000,ko00001,ko00002,ko01000	-	-	-	Fer4,Fer4_4,Fer4_7,PAPS_reduct,PUA,TGT_C2
MGYG000000004_01449	679926.Mpet_1542	4.46e-20	84.0	COG3326@1|root,arCOG04983@2157|Archaea,2Y13W@28890|Euryarchaeota	28890|Euryarchaeota	S	Protein of unknown function (DUF1294)	-	-	-	-	-	-	-	-	-	-	-	-	DUF1294
MGYG000000004_00014	1236689.MMALV_10340	4.95e-215	621.0	COG0175@1|root,arCOG00073@2157|Archaea,2XUPU@28890|Euryarchaeota,3F2GA@33867|unclassified Euryarchaeota	28890|Euryarchaeota	E	Phosphoadenosine phosphosulfate reductase family	-	-	1.8.4.10,1.8.4.8	ko:K00390	ko00920,ko01100,ko01120,map00920,map01100,map01120	M00176	R02021	RC00007,RC02862	ko00000,ko00001,ko00002,ko01000	-	-	iAF692.Mbar_A0559	Fer4,Fer4_10,Fer4_4,Fer4_7,PAPS_reduct,PUA,TGT_C2
MGYG000000004_00048	428125.CLOLEP_03684	3.43e-99	298.0	2DBGX@1|root,2Z96B@2|Bacteria,1VRDH@1239|Firmicutes,24VJS@186801|Clostridia	186801|Clostridia	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
MGYG000000004_00113	1230342.CTM_19094	6.44e-33	117.0	2DQ00@1|root,3345T@2|Bacteria,1VMB9@1239|Firmicutes,24SNQ@186801|Clostridia,36PFG@31979|Clostridiaceae	186801|Clostridia	-	-	-	-	-	-	-	-	-	-	-	-	-	-	DUF3795
MGYG000000004_00210	1007096.BAGW01000020_gene528	4.24e-115	336.0	COG1028@1|root,COG1028@2|Bacteria,1TPIK@1239|Firmicutes,25073@186801|Clostridia,2N8YX@216572|Oscillospiraceae	186801|Clostridia	IQ	Enoyl-(Acyl carrier protein) reductase	baiA	-	1.1.1.100,1.1.1.159	ko:K00059,ko:K00076	ko00061,ko00121,ko00333,ko00780,ko01040,ko01100,ko01130,ko01212,map00061,map00121,map00333,map00780,map01040,map01100,map01130,map01212	M00083,M00572	R04533,R04534,R04536,R04543,R04566,R04953,R04964,R07759,R07763,R10116,R10120,R11671	RC00029,RC00117	ko00000,ko00001,ko00002,ko01000,ko01004	-	-	-	adh_short,adh_short_C2
MGYG000000004_00275	1236689.MMALV_11690	2.97e-105	318.0	COG2520@1|root,arCOG00033@2157|Archaea,2XTSI@28890|Euryarchaeota,3F2PF@33867|unclassified Euryarchaeota	28890|Euryarchaeota	J	Met-10+ like-protein	trm5	GO:0001510,GO:0003674,GO:0003824,GO:0006139,GO:0006396,GO:0006399,GO:0006400,GO:0006725,GO:0006807,GO:0008033,GO:0008150,GO:0008152,GO:0008168,GO:0008173,GO:0008175,GO:0008757,GO:0009019,GO:0009451,GO:0009987,GO:0010467,GO:0016070,GO:0016423,GO:0016740,GO:0016741,GO:0030488,GO:0032259,GO:0034470,GO:0034641,GO:0034660,GO:0043170,GO:0043412,GO:0043414,GO:0044237,GO:0044238,GO:0044260,GO:0046483,GO:0071704,GO:0090304,GO:0140098,GO:0140101,GO:1901360	2.1.1.228	ko:K15429	-	-	R00597	RC00003,RC00334	ko00000,ko01000,ko03016	-	-	-	Met_10
MGYG000000004_00307	1183377.Py04_0235	2.39e-110	325.0	COG0005@1|root,arCOG01327@2157|Archaea,2XUJX@28890|Euryarchaeota,243A1@183968|Thermococci	183968|Thermococci	F	Catalyzes the reversible phosphorylation of S-methyl-5'- thioadenosine (MTA) to adenine and 5-methylthioribose-1-phosphate. Involved in the breakdown of MTA, a major by-product of polyamine biosynthesis. Responsible for the first step in the methionine salvage pathway after MTA has been generated from S- adenosylmethionine. Has broad substrate specificity with 6- aminopurine nucleosides as preferred substrates	mtnP	-	2.4.2.28	ko:K00772	ko00270,ko01100,map00270,map01100	M00034	R01402	RC00063,RC02819	ko00000,ko00001,ko00002,ko01000	-	-	-	PNP_UDP_1
MGYG000000004_00343	572546.Arcpr_1089	1.28e-20	89.0	COG0071@1|root,arCOG01832@2157|Archaea,2XYW4@28890|Euryarchaeota,246BR@183980|Archaeoglobi	183980|Archaeoglobi	O	Belongs to the small heat shock protein (HSP20) family	-	-	-	ko:K13993	ko04141,map04141	-	-	-	ko00000,ko00001,ko03110	-	-	-	HSP20
MGYG000000004_00375	1236689.MMALV_05650	1.5e-18	84.3	COG1617@1|root,arCOG02197@2157|Archaea	2157|Archaea	H	KEOPS complex Cgi121-like subunit	cgi121	GO:0000408,GO:0002949,GO:0005575,GO:0005622,GO:0005623,GO:0006139,GO:0006396,GO:0006399,GO:0006400,GO:0006725,GO:0006807,GO:0008033,GO:0008150,GO:0008152,GO:0009451,GO:0009987,GO:0010467,GO:0016070,GO:0032991,GO:0034470,GO:0034641,GO:0034660,GO:0043170,GO:0043412,GO:0044237,GO:0044238,GO:0044424,GO:0044464,GO:0046483,GO:0050790,GO:0065007,GO:0065009,GO:0070525,GO:0071704,GO:0090304,GO:1901360	-	ko:K09119	-	-	-	-	ko00000,ko03016	-	-	-	CGI-121,ThiS
