#query	seed_ortholog	evalue	score	eggNOG_OGs	max_annot_lvl	COG_category	Description	Preferred_name	GOs	EC	KEGG_ko	KEGG_Pathway	KEGG_Module	KEGG_Reaction	KEGG_rclass	BRITE	KEGG_TC	CAZy	BiGG_Reaction	PFAMs
MGYG000000006_00226	1054217.TALC_00452	8.3e-114	336.0	COG0489@1|root,arCOG00585@2157|Archaea,2XTU2@28890|Euryarchaeota,241MZ@183967|Thermoplasmata	183967|Thermoplasmata	D	Binds and transfers iron-sulfur (Fe-S) clusters to target apoproteins. Can hydrolyze ATP	-	-	-	ko:K03593	-	-	-	-	ko00000,ko03029,ko03036	-	-	-	ParA
MGYG000000006_00258	469617.FUAG_01951	6.44e-120	359.0	COG1453@1|root,COG1453@2|Bacteria,37BKW@32066|Fusobacteria	32066|Fusobacteria	C	4Fe-4S dicluster domain	-	-	-	-	-	-	-	-	-	-	-	-	Aldo_ket_red,Fer4_17
MGYG000000006_00291	1341157.RF007C_05100	5.11e-50	163.0	COG2030@1|root,COG2030@2|Bacteria,1VFE5@1239|Firmicutes,24TH6@186801|Clostridia,3WK2F@541000|Ruminococcaceae	186801|Clostridia	I	N-terminal half of MaoC dehydratase	-	-	-	-	-	-	-	-	-	-	-	-	MaoC_dehydrat_N,MaoC_dehydratas
MGYG000000006_00325	269797.Mbar_A1603	3.69e-41	156.0	COG0644@1|root,arCOG00570@2157|Archaea,2Y2Q7@28890|Euryarchaeota,2NAKJ@224756|Methanomicrobia	224756|Methanomicrobia	C	FAD binding domain	-	-	-	-	-	-	-	-	-	-	-	iAF692.Mbar_A1603	FAD_binding_3
MGYG000000006_00358	930945.SiRe_0321	7.47e-44	157.0	COG0842@1|root,arCOG01467@2157|Archaea,2XQF4@28889|Crenarchaeota	28889|Crenarchaeota	V	PFAM ABC-2 type transporter	-	-	-	ko:K01992	-	M00254	-	-	ko00000,ko00002,ko02000	3.A.1	-	-	ABC2_membrane
MGYG000000006_00392	1054217.TALC_00196	2.43e-77	251.0	COG0644@1|root,arCOG00570@2157|Archaea,2XUI9@28890|Euryarchaeota,241PD@183967|Thermoplasmata	183967|Thermoplasmata	C	FAD binding domain	-	-	-	-	-	-	-	-	-	-	-	-	FAD_binding_3
MGYG000000006_00458	1054217.TALC_00148	1.12e-221	624.0	COG0008@1|root,arCOG00402@2157|Archaea,2XSUM@28890|Euryarchaeota,241KP@183967|Thermoplasmata	183967|Thermoplasmata	J	Catalyzes the attachment of proline to tRNA(Pro) in a two-step reaction proline is first activated by ATP to form Pro- AMP and then transferred to the acceptor end of tRNA(Pro)	proS	-	6.1.1.15	ko:K01881	ko00970,map00970	M00359,M00360	R03661	RC00055,RC00523	ko00000,ko00001,ko00002,ko01000,ko01007,ko03016	-	-	-	HGTP_anticodon,ProRS-C_1,tRNA-synt_2b
MGYG000000006_00490	673860.AciM339_0078	3.17e-06	49.7	COG3609@1|root,arCOG06966@2157|Archaea,2Y5GZ@28890|Euryarchaeota,3F3D2@33867|unclassified Euryarchaeota	28890|Euryarchaeota	K	Ribbon-helix-helix protein, copG family	-	-	-	ko:K07722	-	-	-	-	ko00000,ko03000	-	-	-	RHH_1
MGYG000000006_00522	693661.Arcve_1145	1.24e-109	335.0	COG0624@1|root,arCOG01107@2157|Archaea,2XU86@28890|Euryarchaeota,245SX@183980|Archaeoglobi	183980|Archaeoglobi	E	acetylornithine deacetylase or succinyl-diaminopimelate desuccinylase	-	-	3.5.1.18	ko:K01439	ko00300,ko01100,ko01120,ko01230,map00300,map01100,map01120,map01230	M00016	R02734	RC00064,RC00090	ko00000,ko00001,ko00002,ko01000	-	-	-	M20_dimer,Peptidase_M20,Peptidase_M28
MGYG000000006_00554	1236689.MMALV_00640	1.74e-198	571.0	COG1031@1|root,arCOG01359@2157|Archaea,2XSVQ@28890|Euryarchaeota,3F2GV@33867|unclassified Euryarchaeota	28890|Euryarchaeota	C	Helix-hairpin-helix DNA-binding motif class 1	-	-	-	-	-	-	-	-	-	-	-	-	HHH,HHH_3,Radical_SAM
MGYG000000006_00618	386456.JQKN01000001_gene1939	4.54e-26	105.0	COG4051@1|root,arCOG04904@2157|Archaea,2XZNG@28890|Euryarchaeota,23P52@183925|Methanobacteria	183925|Methanobacteria	S	Methanogenesis marker protein 17	-	-	-	-	-	-	-	-	-	-	-	-	DUF2113
MGYG000000006_00684	1054217.TALC_01310	4.75e-42	149.0	COG1422@1|root,arCOG02673@2157|Archaea,2XZDK@28890|Euryarchaeota,241UY@183967|Thermoplasmata	183967|Thermoplasmata	U	Integral membrane protein DUF106	-	-	-	-	-	-	-	-	-	-	-	-	DUF106
MGYG000000006_00716	387631.Asulf_01223	1.46e-21	94.7	COG1814@1|root,arCOG01091@2157|Archaea,2XVWH@28890|Euryarchaeota,2467J@183980|Archaeoglobi	183980|Archaeoglobi	S	VIT family	-	-	-	-	-	-	-	-	-	-	-	-	VIT1
MGYG000000006_00749	693661.Arcve_0650	8.12e-87	260.0	COG1592@1|root,arCOG01097@2157|Archaea,2XWSA@28890|Euryarchaeota	28890|Euryarchaeota	C	PFAM Rubrerythrin	rbr-1	-	-	-	-	-	-	-	-	-	-	-	Rubrerythrin
MGYG000000006_00783	439481.Aboo_0937	2.09e-42	147.0	COG0237@1|root,arCOG01045@2157|Archaea,2XWNJ@28890|Euryarchaeota,3F2R1@33867|unclassified Euryarchaeota	28890|Euryarchaeota	H	AAA domain	coaE	-	-	-	-	-	-	-	-	-	-	iAF692.Mbar_A0975	AAA_17,AAA_18,RNA_binding
MGYG000000006_00815	1236689.MMALV_11670	3.66e-111	340.0	arCOG05202@1|root,arCOG05202@2157|Archaea,2XXID@28890|Euryarchaeota	28890|Euryarchaeota	C	Nitrogenase component 1 type Oxidoreductase	-	-	-	-	-	-	-	-	-	-	-	-	Oxidored_nitro
MGYG000000006_00848	1054217.TALC_00512	1.12e-68	219.0	COG1184@1|root,COG1786@1|root,arCOG01127@2157|Archaea,arCOG04279@2157|Archaea,2XYXJ@28890|Euryarchaeota	28890|Euryarchaeota	C	Belongs to the UPF0107 family	-	-	-	ko:K09128	-	-	-	-	ko00000	-	-	-	DUF126,NUDIX
MGYG000000006_00880	1054217.TALC_00631	8.14e-65	210.0	COG0548@1|root,arCOG00862@2157|Archaea,2XTW9@28890|Euryarchaeota,242G4@183967|Thermoplasmata	183967|Thermoplasmata	E	Belongs to the acetylglutamate kinase family	-	-	2.7.2.8	ko:K00930,ko:K05828	ko00220,ko00300,ko01100,ko01110,ko01130,ko01210,ko01230,map00220,map00300,map01100,map01110,map01130,map01210,map01230	M00028,M00031,M00763	R02649,R09776,R10930	RC00002,RC00043	ko00000,ko00001,ko00002,ko01000	-	-	-	AA_kinase
MGYG000000006_00914	903814.ELI_1069	8.61e-31	141.0	COG3420@1|root,COG3420@2|Bacteria,1V8N8@1239|Firmicutes,24K6S@186801|Clostridia	186801|Clostridia	P	amine dehydrogenase activity	-	-	-	-	-	-	-	-	-	-	-	-	Big_2,CBM_X2,F5_F8_type_C,Flg_new,NPCBM,TIG
MGYG000000006_00946	357809.Cphy_1379	1.88e-252	718.0	COG2099@1|root,COG2241@1|root,COG2242@1|root,COG2099@2|Bacteria,COG2241@2|Bacteria,COG2242@2|Bacteria,1TS3H@1239|Firmicutes,2483G@186801|Clostridia,21Y9W@1506553|Lachnoclostridium	186801|Clostridia	H	precorrin-6B methylase decarboxylase cbiT cbiE K03399 K02191	cbiT	-	2.1.1.132,2.1.1.196	ko:K00595,ko:K02191	ko00860,ko01100,map00860,map01100	-	R05149,R05813,R07774	RC00003,RC01279,RC02052,RC02054	ko00000,ko00001,ko01000	-	-	-	CbiJ,Cons_hypoth95,DOT1,FAM92,GidB,ICAM_N,MTS,Met_10,Methyltransf_18,Methyltransf_25,Methyltransf_31,Methyltransf_4,PCMT,PrmA,RrnaAD,TP_methylase,TehB
MGYG000000006_00978	1054217.TALC_00222	4.88e-65	214.0	COG0142@1|root,arCOG01726@2157|Archaea,2XT85@28890|Euryarchaeota,241QG@183967|Thermoplasmata	183967|Thermoplasmata	H	Polyprenyl synthetase	-	-	2.5.1.1,2.5.1.10,2.5.1.29,2.5.1.90	ko:K02523,ko:K13787	ko00900,ko01100,ko01110,ko01130,map00900,map01100,map01110,map01130	M00364,M00365	R01658,R02003,R02061,R09248	RC00279	ko00000,ko00001,ko00002,ko01000,ko01006	-	-	-	polyprenyl_synt
MGYG000000006_01010	1054217.TALC_01398	4.96e-101	304.0	COG0329@1|root,arCOG04172@2157|Archaea,2XSZX@28890|Euryarchaeota,241UJ@183967|Thermoplasmata	183967|Thermoplasmata	E	lyase activity	-	GO:0003674,GO:0003824,GO:0005975,GO:0005996,GO:0006006,GO:0006007,GO:0008150,GO:0008152,GO:0008674,GO:0008675,GO:0009056,GO:0016052,GO:0016829,GO:0016830,GO:0016832,GO:0019318,GO:0019320,GO:0044238,GO:0044281,GO:0044282,GO:0046365,GO:0071704,GO:1901575	4.1.2.51,4.3.3.7	ko:K01714,ko:K18127	ko00030,ko00052,ko00261,ko00300,ko01100,ko01110,ko01120,ko01130,ko01200,ko01230,map00030,map00052,map00261,map00300,map01100,map01110,map01120,map01130,map01200,map01230	M00016,M00309,M00525,M00526,M00527	R08570,R10147,R10616	RC00307,RC00435,RC03062,RC03063	ko00000,ko00001,ko00002,ko01000	-	-	-	DHDPS
MGYG000000006_01074	1173021.ALWA01000028_gene2016	6.48e-15	81.6	COG0454@1|root,COG0456@2|Bacteria,1G2QV@1117|Cyanobacteria	1117|Cyanobacteria	K	PFAM Acetyltransferase (GNAT) family	-	-	-	-	-	-	-	-	-	-	-	-	Acetyltransf_1,Acetyltransf_7
MGYG000000006_01108	1236689.MMALV_08110	6.6e-115	343.0	COG2144@1|root,arCOG00640@2157|Archaea,2XTU9@28890|Euryarchaeota	28890|Euryarchaeota	S	PFAM AIR synthase related protein	-	-	-	ko:K07123	-	-	-	-	ko00000	-	-	-	AIRS,AIRS_C
MGYG000000006_01140	635013.TherJR_1166	5.44e-58	197.0	COG1148@1|root,COG1148@2|Bacteria,1V5YJ@1239|Firmicutes,248CC@186801|Clostridia,260ZH@186807|Peptococcaceae	186801|Clostridia	C	binding domain	-	-	1.8.7.3,1.8.98.4,1.8.98.5,1.8.98.6	ko:K03388	ko00680,ko01100,ko01120,ko01200,map00680,map01100,map01120,map01200	M00356,M00357,M00563,M00567	R04540,R11928,R11931,R11943,R11944	RC00011	ko00000,ko00001,ko00002,ko01000	-	-	-	FAD_binding_2,Fer4,NAD_binding_8,Pyr_redox_2
MGYG000000006_01172	1236689.MMALV_09810	5.78e-07	48.9	COG2104@1|root,arCOG00535@2157|Archaea,2Y5ZX@28890|Euryarchaeota	28890|Euryarchaeota	H	Sulfur transfer protein involved in thiamine biosynthesis	-	-	-	ko:K03154	ko04122,map04122	-	-	-	ko00000,ko00001	-	-	-	TGS
MGYG000000006_01204	399550.Smar_0766	2.06e-50	164.0	COG2193@1|root,arCOG01094@2157|Archaea	2157|Archaea	P	Ferritin-like domain	-	-	1.16.3.1	ko:K03594	ko00860,map00860	-	R00078	RC02758	ko00000,ko00001,ko01000	-	-	-	Ferritin
MGYG000000006_01236	1236689.MMALV_08470	8.31e-135	398.0	COG1373@1|root,arCOG03167@2157|Archaea,2XWHF@28890|Euryarchaeota,3F2Q6@33867|unclassified Euryarchaeota	28890|Euryarchaeota	S	Domain of unknown function (DUF4143)	-	-	-	ko:K07133	-	-	-	-	ko00000	-	-	-	AAA_14,DUF4143
MGYG000000006_01268	428125.CLOLEP_03091	3.32e-150	426.0	COG1013@1|root,COG1013@2|Bacteria,1UZ67@1239|Firmicutes,247Q7@186801|Clostridia,3WGN9@541000|Ruminococcaceae	186801|Clostridia	C	thiamine pyrophosphate	-	-	1.2.7.11,1.2.7.3	ko:K00175	ko00010,ko00020,ko00620,ko00650,ko00720,ko01100,ko01120,ko01130,ko01200,map00010,map00020,map00620,map00650,map00720,map01100,map01120,map01130,map01200	M00009,M00011,M00173,M00620	R01196,R01197	RC00004,RC02742,RC02833	br01601,ko00000,ko00001,ko00002,ko01000	-	-	-	TPP_enzyme_C
MGYG000000006_01337	1236689.MMALV_12210	2.96e-123	366.0	COG0609@1|root,arCOG01007@2157|Archaea,2XVQD@28890|Euryarchaeota	28890|Euryarchaeota	P	FecCD transport family	-	-	-	ko:K02015	ko02010,map02010	M00240	-	-	ko00000,ko00001,ko00002,ko02000	3.A.1.14	-	-	FecCD
MGYG000000006_01370	445972.ANACOL_00008	3.16e-158	454.0	2DB8X@1|root,2Z7T1@2|Bacteria,1TRG5@1239|Firmicutes,24GFJ@186801|Clostridia,3WKFJ@541000|Ruminococcaceae	186801|Clostridia	S	Suppressor of fused protein (SUFU)	-	-	-	-	-	-	-	-	-	-	-	-	SUFU
MGYG000000006_01437	1054217.TALC_00273	9.35e-54	182.0	COG0382@1|root,arCOG00476@2157|Archaea,2XUHS@28890|Euryarchaeota,241QE@183967|Thermoplasmata	183967|Thermoplasmata	H	UbiA prenyltransferase family	-	-	2.5.1.42	ko:K17105	ko00564,map00564	-	R04520	RC01171	ko00000,ko00001,ko01000	-	-	-	UbiA
MGYG000000006_01470	269797.Mbar_A1868	3.78e-22	105.0	COG0614@1|root,arCOG03303@2157|Archaea,2XVSW@28890|Euryarchaeota,2NADD@224756|Methanomicrobia	224756|Methanomicrobia	P	PFAM periplasmic binding protein	-	-	-	ko:K02016	ko02010,map02010	M00240	-	-	ko00000,ko00001,ko00002,ko02000	3.A.1.14	-	iAF692.Mbar_A1868	Peripla_BP_2
MGYG000000006_01503	515620.EUBELI_00864	1.44e-56	204.0	2CZNZ@1|root,32T6S@2|Bacteria,1V7RT@1239|Firmicutes,24MFP@186801|Clostridia	186801|Clostridia	S	TPM domain	-	-	-	ko:K06872	-	-	-	-	ko00000	-	-	-	TPM_phosphatase
MGYG000000006_01535	525146.Ddes_1672	1.89e-36	138.0	COG0650@1|root,COG0650@2|Bacteria,1QUK1@1224|Proteobacteria,42PHN@68525|delta/epsilon subdivisions,2WKPJ@28221|Deltaproteobacteria,2M94K@213115|Desulfovibrionales	28221|Deltaproteobacteria	C	PFAM respiratory-chain NADH dehydrogenase subunit 1	-	-	-	ko:K14087	-	-	-	-	ko00000	-	-	-	NADHdh
MGYG000000006_01247	673860.AciM339_0317	1.57e-55	178.0	COG0615@1|root,arCOG01222@2157|Archaea,2XX70@28890|Euryarchaeota,3F2RF@33867|unclassified Euryarchaeota	28890|Euryarchaeota	F	Catalyzes the transfer of the AMP portion of ATP to flavin mononucleotide (FMN) to produce flavin adenine dinucleotide (FAD) coenzyme	ribL	GO:0000166,GO:0001882,GO:0001884,GO:0002135,GO:0003674,GO:0003824,GO:0003919,GO:0005488,GO:0005515,GO:0005524,GO:0006139,GO:0006725,GO:0006732,GO:0006747,GO:0006753,GO:0006793,GO:0006796,GO:0006807,GO:0008144,GO:0008150,GO:0008152,GO:0009058,GO:0009108,GO:0009117,GO:0009123,GO:0009161,GO:0009165,GO:0009259,GO:0009987,GO:0010181,GO:0016740,GO:0016772,GO:0016779,GO:0017076,GO:0018130,GO:0019103,GO:0019438,GO:0019637,GO:0019693,GO:0030554,GO:0032549,GO:0032551,GO:0032553,GO:0032555,GO:0032557,GO:0032559,GO:0034641,GO:0034654,GO:0035639,GO:0036094,GO:0042726,GO:0042727,GO:0042802,GO:0042803,GO:0043167,GO:0043168,GO:0044237,GO:0044238,GO:0044249,GO:0044271,GO:0044281,GO:0046443,GO:0046444,GO:0046483,GO:0046983,GO:0048037,GO:0050662,GO:0051186,GO:0051188,GO:0055086,GO:0070566,GO:0071704,GO:0072387,GO:0072388,GO:0090407,GO:0097159,GO:0097367,GO:1901135,GO:1901265,GO:1901293,GO:1901360,GO:1901362,GO:1901363,GO:1901564,GO:1901566,GO:1901576	2.7.7.2	ko:K14656	ko00740,ko01100,ko01110,map00740,map01100,map01110	-	R00161	RC00002	ko00000,ko00001,ko01000	-	-	-	CTP_transf_like
MGYG000000006_01448	1236689.MMALV_09390	8.49e-247	699.0	COG4231@1|root,arCOG01609@2157|Archaea,2XUNR@28890|Euryarchaeota,3F2HQ@33867|unclassified Euryarchaeota	28890|Euryarchaeota	C	Catalyzes the ferredoxin-dependent oxidative decarboxylation of arylpyruvates	iorA	-	1.2.7.8	ko:K00179	-	-	-	-	br01601,ko00000,ko01000	-	-	-	Fer4,Fer4_7,POR_N,TPP_enzyme_C
MGYG000000006_00148	1236689.MMALV_12660	5.96e-251	715.0	COG1389@1|root,arCOG01165@2157|Archaea,2XTZQ@28890|Euryarchaeota,3F2EU@33867|unclassified Euryarchaeota	28890|Euryarchaeota	L	Relaxes both positive and negative superturns and exhibits a strong decatenase activity	top6B	GO:0003674,GO:0003735,GO:0005198,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0005840,GO:0006412,GO:0006518,GO:0006807,GO:0008150,GO:0008152,GO:0009058,GO:0009059,GO:0009987,GO:0010467,GO:0015935,GO:0019538,GO:0022613,GO:0032991,GO:0034641,GO:0034645,GO:0042254,GO:0043043,GO:0043170,GO:0043226,GO:0043228,GO:0043229,GO:0043232,GO:0043603,GO:0043604,GO:0044085,GO:0044237,GO:0044238,GO:0044249,GO:0044260,GO:0044267,GO:0044271,GO:0044391,GO:0044422,GO:0044424,GO:0044444,GO:0044446,GO:0044464,GO:0071704,GO:0071840,GO:1901564,GO:1901566,GO:1901576,GO:1990904	5.99.1.3	ko:K03167	-	-	-	-	ko00000,ko01000,ko03032	-	-	-	HATPase_c,HATPase_c_3,Intein_splicing,Topo-VIb_trans
MGYG000000006_00047	439481.Aboo_0834	6.65e-71	218.0	COG1056@1|root,arCOG00972@2157|Archaea,2XUF7@28890|Euryarchaeota,3F2N0@33867|unclassified Euryarchaeota	28890|Euryarchaeota	H	Cytidylyltransferase-like	nadM	GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0044424,GO:0044464	2.7.7.1	ko:K00952	ko00760,ko01100,map00760,map01100	-	R00137,R03005	RC00002	ko00000,ko00001,ko01000	-	-	-	CTP_transf_like
MGYG000000006_00330	439481.Aboo_0405	0.0	973.0	COG0464@1|root,arCOG01308@2157|Archaea,2XSYR@28890|Euryarchaeota,3F39E@33867|unclassified Euryarchaeota	28890|Euryarchaeota	O	Cell division protein 48 (CDC48), domain 2	-	-	-	ko:K13525	ko04141,ko05134,map04141,map05134	M00400,M00403	-	-	ko00000,ko00001,ko00002,ko03019,ko04131,ko04147	3.A.16.1	-	-	AAA,CDC48_2,CDC48_N
MGYG000000006_00163	1236689.MMALV_03610	6.45e-20	89.0	arCOG14861@1|root,arCOG14861@2157|Archaea,2Y3GV@28890|Euryarchaeota	28890|Euryarchaeota	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
MGYG000000006_00195	1365176.N186_05140	6.88e-191	557.0	COG0441@1|root,arCOG00401@2157|Archaea,2XQ02@28889|Crenarchaeota	28889|Crenarchaeota	J	Catalyzes the attachment of threonine to tRNA(Thr) in a two-step reaction L-threonine is first activated by ATP to form Thr-AMP and then transferred to the acceptor end of tRNA(Thr). Also edits incorrectly charged L-seryl-tRNA(Thr)	thrS	GO:0002161,GO:0003674,GO:0003824,GO:0004812,GO:0004829,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0006082,GO:0006139,GO:0006399,GO:0006412,GO:0006418,GO:0006435,GO:0006450,GO:0006518,GO:0006520,GO:0006725,GO:0006807,GO:0008150,GO:0008152,GO:0009058,GO:0009059,GO:0009987,GO:0010467,GO:0016070,GO:0016787,GO:0016788,GO:0016874,GO:0016875,GO:0019538,GO:0019752,GO:0034641,GO:0034645,GO:0034660,GO:0043038,GO:0043039,GO:0043043,GO:0043170,GO:0043436,GO:0043603,GO:0043604,GO:0044237,GO:0044238,GO:0044249,GO:0044260,GO:0044267,GO:0044271,GO:0044281,GO:0044424,GO:0044464,GO:0046483,GO:0052689,GO:0065007,GO:0065008,GO:0071704,GO:0090304,GO:0106074,GO:0140098,GO:0140101,GO:1901360,GO:1901564,GO:1901566,GO:1901576	6.1.1.3	ko:K01868	ko00970,map00970	M00359,M00360	R03663	RC00055,RC00523	ko00000,ko00001,ko00002,ko01000,ko01007,ko03016	-	-	-	HGTP_anticodon,tRNA-Thr_ED,tRNA-synt_2b
MGYG000000006_00228	304371.MCP_0863	3.66e-78	247.0	COG0451@1|root,arCOG01369@2157|Archaea,2XTTP@28890|Euryarchaeota,2NAID@224756|Methanomicrobia	224756|Methanomicrobia	M	Male sterility protein	-	-	5.1.3.2	ko:K01784	ko00052,ko00520,ko01100,map00052,map00520,map01100	M00361,M00362,M00632	R00291,R02984	RC00289	ko00000,ko00001,ko00002,ko01000	-	-	-	Epimerase,GDP_Man_Dehyd
MGYG000000006_00260	1469948.JPNB01000002_gene3594	2.61e-75	234.0	COG0664@1|root,COG0664@2|Bacteria,1TSP9@1239|Firmicutes,24FRD@186801|Clostridia,36I5N@31979|Clostridiaceae	186801|Clostridia	K	cyclic nucleotide-binding	-	-	-	-	-	-	-	-	-	-	-	-	HTH_Crp_2,cNMP_binding
MGYG000000006_00293	1236689.MMALV_14690	3.51e-143	413.0	COG1131@1|root,arCOG00196@2157|Archaea,2Y7KH@28890|Euryarchaeota	28890|Euryarchaeota	V	ABC-type multidrug transport system ATPase component	-	-	-	ko:K01990	-	M00254	-	-	ko00000,ko00002,ko02000	3.A.1	-	-	ABC_tran,DUF4162
MGYG000000006_00327	1122179.KB890423_gene2308	0.000159	52.4	COG3934@1|root,COG3934@2|Bacteria,4NGQC@976|Bacteroidetes,1J0HS@117747|Sphingobacteriia	976|Bacteroidetes	G	Belongs to the glycosyl hydrolase 5 (cellulase A) family	-	-	-	-	-	-	-	-	-	-	-	-	Cellulase,Glyco_hydro_2_C
MGYG000000006_00360	1054217.TALC_01250	4.31e-130	390.0	COG1797@1|root,arCOG00106@2157|Archaea,2XTIE@28890|Euryarchaeota,2422N@183967|Thermoplasmata	183967|Thermoplasmata	H	Catalyzes the ATP-dependent amidation of the two carboxylate groups at positions a and c of cobyrinate, using either L-glutamine or ammonia as the nitrogen source	cbiA	-	6.3.5.11,6.3.5.9	ko:K02224	ko00860,ko01100,ko01120,map00860,map01100,map01120	-	R05224,R05815	RC00010,RC01301	ko00000,ko00001,ko01000	-	-	-	AAA_26,CbiA,DUF1611,GATase_3
MGYG000000006_00394	1054217.TALC_00198	5.61e-86	281.0	arCOG05338@1|root,arCOG05338@2157|Archaea	2157|Archaea	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
MGYG000000006_00427	673860.AciM339_0394	2.81e-19	96.7	arCOG05363@1|root,arCOG05363@2157|Archaea,2Y07M@28890|Euryarchaeota,3F2V9@33867|unclassified Euryarchaeota	28890|Euryarchaeota	S	CAAX protease self-immunity	-	-	-	-	-	-	-	-	-	-	-	-	Abi,DZR
MGYG000000006_00460	673860.AciM339_1197	5.14e-181	523.0	COG0433@1|root,arCOG00280@2157|Archaea,2Y7MA@28890|Euryarchaeota,3F30Q@33867|unclassified Euryarchaeota	28890|Euryarchaeota	L	AAA-like domain	-	-	-	ko:K06915	-	-	-	-	ko00000	-	-	-	DUF853,DUF87,HAS-barrel,PLDc_2
MGYG000000006_00492	1054217.TALC_01511	7.29e-58	192.0	COG0101@1|root,arCOG04449@2157|Archaea,2XTH5@28890|Euryarchaeota,241WS@183967|Thermoplasmata	183967|Thermoplasmata	J	Formation of pseudouridine at positions 38, 39 and 40 in the anticodon stem and loop of transfer RNAs	truA	-	5.4.99.12	ko:K06173	-	-	-	-	ko00000,ko01000,ko03016	-	-	-	PseudoU_synth_1
MGYG000000006_00524	1236689.MMALV_16900	4.17e-21	90.1	COG1730@1|root,arCOG01341@2157|Archaea,2Y6C8@28890|Euryarchaeota,3F2UB@33867|unclassified Euryarchaeota	28890|Euryarchaeota	O	Molecular chaperone capable of stabilizing a range of proteins. Seems to fulfill an ATP-independent, HSP70-like function in archaeal de novo protein folding	pfdA	-	-	ko:K04797	-	-	-	-	ko00000,ko03110	-	-	-	Prefoldin
MGYG000000006_00556	1443122.Z958_07990	1.39e-133	401.0	COG1502@1|root,COG1502@2|Bacteria,1TPKY@1239|Firmicutes,247UR@186801|Clostridia,36EA0@31979|Clostridiaceae	186801|Clostridia	I	Catalyzes the reversible phosphatidyl group transfer from one phosphatidylglycerol molecule to another to form cardiolipin (CL) (diphosphatidylglycerol) and glycerol	cls	-	-	ko:K06131	ko00564,ko01100,map00564,map01100	-	R07390	RC00017	ko00000,ko00001,ko01000	-	-	-	PLDc_2,PLDc_N
MGYG000000006_00588	1054217.TALC_00533	2.58e-53	186.0	COG3635@1|root,arCOG01696@2157|Archaea,2XTE8@28890|Euryarchaeota,241WY@183967|Thermoplasmata	183967|Thermoplasmata	G	Catalyzes the interconversion of 2-phosphoglycerate and 3-phosphoglycerate	apgM	-	5.4.2.12	ko:K15635	ko00010,ko00260,ko00680,ko01100,ko01110,ko01120,ko01130,ko01200,ko01230,map00010,map00260,map00680,map01100,map01110,map01120,map01130,map01200,map01230	M00001,M00002,M00003	R01518	RC00536	ko00000,ko00001,ko00002,ko01000	-	-	-	Metalloenzyme,PhosphMutase
MGYG000000006_00620	180332.JTGN01000004_gene2370	1.22e-77	234.0	COG0716@1|root,COG0716@2|Bacteria,1V45R@1239|Firmicutes,24HDR@186801|Clostridia	186801|Clostridia	C	flavodoxin	-	-	-	-	-	-	-	-	-	-	-	-	Flavodoxin_4
MGYG000000006_00686	1054217.TALC_01309	2.27e-130	387.0	COG0130@1|root,COG1102@1|root,arCOG00987@2157|Archaea,arCOG01037@2157|Archaea,2XTUE@28890|Euryarchaeota,241NC@183967|Thermoplasmata	183967|Thermoplasmata	J	Could be responsible for synthesis of pseudouridine from uracil-55 in the psi GC loop of transfer RNAs	truB	-	5.4.99.25	ko:K03177,ko:K11131	ko03008,map03008	M00425	-	-	ko00000,ko00001,ko00002,ko01000,ko03009,ko03016,ko03032	-	-	-	Cytidylate_kin2,DKCLD,PUA,TruB_C_2,TruB_N
MGYG000000006_00718	579137.Metvu_0295	4.87e-46	152.0	COG2007@1|root,arCOG04154@2157|Archaea,2XYXX@28890|Euryarchaeota,23R0Z@183939|Methanococci	183939|Methanococci	J	PFAM ribosomal protein S8E	rps8e	GO:0000462,GO:0003674,GO:0003735,GO:0005198,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0005840,GO:0006139,GO:0006364,GO:0006396,GO:0006725,GO:0006807,GO:0008150,GO:0008152,GO:0009987,GO:0010467,GO:0015935,GO:0016070,GO:0016072,GO:0022613,GO:0022626,GO:0022627,GO:0030490,GO:0032991,GO:0034470,GO:0034641,GO:0034660,GO:0042254,GO:0042274,GO:0043170,GO:0043226,GO:0043228,GO:0043229,GO:0043232,GO:0044085,GO:0044237,GO:0044238,GO:0044391,GO:0044422,GO:0044424,GO:0044444,GO:0044445,GO:0044446,GO:0044464,GO:0046483,GO:0071704,GO:0071840,GO:0090304,GO:1901360,GO:1990904	-	ko:K02995	ko03010,map03010	M00177,M00179	-	-	br01610,ko00000,ko00001,ko00002,ko03011	-	-	-	Ribosomal_S8e
MGYG000000006_00751	263820.PTO1359	9.11e-76	253.0	arCOG00144@1|root,arCOG00144@2157|Archaea,2XUGF@28890|Euryarchaeota,24238@183967|Thermoplasmata	183967|Thermoplasmata	G	Major Facilitator Superfamily	-	-	-	-	-	-	-	-	-	-	-	-	MFS_1
